gene,p_val,logFC,p_val_adj
TCTEX1D4,0.6361550029302174,-1.5459746,1.0
MORN2,0.4494470103396816,-1.5440372,1.0
EXD3,0.8228077634346781,-1.5415212,1.0
AKAP9,0.6965123321750267,-1.5401719,1.0
KIF19,0.6224643552534128,-1.538175,1.0
VTI1A,0.8274267005046583,-1.5301616,1.0
PNISR,0.7769808172140459,-1.5283608,1.0
NAA10,0.8274267005046583,-1.5259014,1.0
RPGR,0.7141378579185915,-1.5208523,1.0
BPIFB1,0.33879737015888034,-1.5171674,1.0
RNF146,0.8135884383164926,-1.5135937,1.0
DNAI1,0.3962797429240982,-1.5122561,1.0
STK33,0.4539041020970962,-1.5089197,1.0
CETN2,0.4266742127864489,-1.5086467,1.0
ADAM17,0.8274267005046583,-1.5080602,1.0
HYAL2,0.745347491480399,-1.5050244,1.0
VSIR,0.786089856401599,-1.504642,1.0
TOR1AIP1,0.843639029692848,-1.504563,1.0
FAM13A,0.47015434911643517,-1.5018033,1.0
CNPY3,0.7656376305934849,-1.5016189,1.0
PPIE,0.9302758018250867,-1.5015283,1.0
CLDN3,0.5832008643039533,-1.4963316,1.0
KAT6A,0.8879597229732715,-1.4949498,1.0
TSPAN1,0.4574876513729961,-1.4937861,1.0
CCDC80,0.7929409792359955,-1.4892337,1.0
TUFM,0.7724376840996374,-1.4890782,1.0
SKP1,0.6553175134448637,-1.488327,1.0
DKK3,0.8274267005046583,-1.4758704,1.0
ZDHHC2,0.7633749246709964,-1.4668083,1.0
PPP4R3B,0.5620099960499321,-1.4657251,1.0
CDS1,0.4876504345743753,-1.4631058,1.0
RAB28,0.8669132265110785,-1.4630454,1.0
MYO1E,0.7679023379279548,-1.461637,1.0
IQCD,0.6682208109017926,-1.4610771,1.0
NDUFS1,0.9302758018250867,-1.459309,1.0
CYSTM1,0.34330964711302425,-1.458807,1.0
CAPN2,0.6361550029302174,-1.4568933,1.0
SLAIN2,0.7815315905000624,-1.4468429,1.0
KPNA4,0.998816726262638,-1.4462531,1.0
TRAPPC8,0.9562408157453288,-1.4407653,1.0
SCCPDH,0.7341500486316875,-1.4404616,1.0
FAM216B,0.5198165701327522,-1.4404451,1.0
CHST6,0.68122289909776,-1.4400157,1.0
TSPAN19,0.6521075143045965,-1.437943,1.0
CP,0.4895123529294445,-1.4333863,1.0
DNAH10,0.5640120489654422,-1.4219954,1.0
HNRNPF,0.547105055702001,-1.4211192,1.0
GIMAP4,0.7319172409084503,-1.419848,1.0
DENND2D,0.9609675339014304,-1.4194835,1.0
NR1D2,0.9940836833609805,-1.4174147,1.0
UNC119B,0.6768781005605954,-1.4014122,1.0
TCTEX1D2,0.517894605218933,-1.3936969,1.0
NR2C2,0.9255620395748874,-1.3931473,1.0
TRMT1L,0.7397418745630302,-1.3910046,1.0
KDM2A,0.8124378084961743,-1.389371,1.0
RMND5A,0.8066907794921065,-1.3881261,1.0
PCBP2,0.7838097961264193,-1.3851974,1.0
CCDC60,0.6639085699982653,-1.3796916,1.0
PHC1,0.7747082864436315,-1.378469,1.0
ZBTB44,0.8320516146618132,-1.3772333,1.0
KMT2C,0.7929409792359955,-1.3681815,1.0
AGPAT1,0.899687429460014,-1.3675737,1.0
PKIB,0.6877599330309203,-1.3644365,1.0
ECI2,0.8066907794921065,-1.3612002,1.0
MEA1,0.7633749246709964,-1.3603238,1.0
SYNE2,0.5832008643039533,-1.3581007,1.0
UBE2V1,0.6877599330309203,-1.3551556,1.0
HSPA8,0.5372783079190213,-1.3546152,1.0
SLCO2B1,0.716352043859567,-1.3533962,1.0
ZDHHC16,0.9137894196989921,-1.3452357,1.0
C9orf116,0.5811667242218114,-1.3415788,1.0
C1orf194,0.5811667242218114,-1.3412275,1.0
KRCC1,0.7498417298283708,-1.3377298,1.0
NDUFV2,0.7883717527607821,-1.3352844,1.0
MVB12B,0.9846183886390896,-1.3339244,1.0
SLF2,0.9020356853927357,-1.3315289,1.0
ZFAND2B,0.8575885166783824,-1.3245591,1.0
DAP,0.5872790717110512,-1.322777,1.0
MSL1,0.8832753527215915,-1.3204142,1.0
CCDC146,0.4820876868875209,-1.314263,1.0
MAPRE3,0.47015434911643517,-1.3034778,1.0
