gene,p_val,logFC,p_val_adj
LZIC,0.9922215345702925,-1.1406816,1.0
DBI,0.846102257486484,-1.1387732,1.0
GABPB2,0.9012532207004401,-1.134138,1.0
PIM3,0.5591835560362528,-1.1338576,1.0
CNN3,0.6231159936495481,-1.1313066,1.0
MAPKAP1,0.9300824238394965,-1.1304227,1.0
PRR5L,0.8253398521852638,-1.1301403,1.0
LANCL1,0.9329005669120216,-1.1277786,1.0
EDIL3,0.5976546587720168,-1.1262114,1.0
TPRA1,0.923040977441512,-1.1257957,1.0
TIMP1,0.7130195710393388,-1.1238058,1.0
CFI,0.782831308440572,-1.123243,1.0
SEC14L1,0.7443117242818109,-1.1181018,1.0
ADAM19,0.6480799612840862,-1.1159015,1.0
C20orf96,0.9943428920197315,-1.1143335,1.0
ACSL5,0.8170681208204891,-1.1102357,1.0
PDE5A,0.3995621158106709,-1.1077052,1.0
RNF123,0.9915144268992692,-1.1059321,1.0
CPM,0.8447145986507121,-1.092175,1.0
UGCG,0.8530476300308474,-1.0906442,1.0
CFL1,0.9533550693727328,-1.0810753,1.0
NT5C2,0.9657140539131067,-1.0796568,1.0
NPTN,0.8067571410919209,-1.0718994,1.0
ANKMY1,0.878141655757228,-1.0672089,1.0
LAPTM5,0.5615710575866659,-1.0661957,1.0
SCO2,0.8481846397286957,-1.0624189,1.0
TINAGL1,0.33646958194021226,-1.0612531,1.0
PPP1R12B,0.2841414398115417,-1.0604064,1.0
PRAF2,0.851657625757192,-1.0603315,1.0
SLC35D2,0.9773744116135957,-1.0567576,1.0
RBM47,0.7896474054061571,-1.0554676,1.0
NECTIN3,0.9138961879418495,-1.0543526,1.0
LTBP3,0.579632697991659,-1.0530727,1.0
MYH11,0.5056720169489334,-1.0511281,1.0
C5orf24,0.8363989075585115,-1.0488874,1.0
